,Ticker,Price,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Gross Profit,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash Per Share,Current Ratio,Book Value Per Share,Cash Flow,Beta,Class
4675,so,21.4958,1.244,17.04,2.12,2.41,12.64,24.42,4.19,14.73,15.809,15.17,3.18,3.3,10.07,7750000000.0,1.96,11.8,6.7,0.38,1.039,13.927,2760000000.0,0.444,4
4676,so,20.8032,1.244,16.52,2.05,2.34,12.64,24.42,4.19,14.73,15.809,14.71,3.1,3.23,9.86,5440000000.0,1.96,11.8,6.7,0.38,1.039,13.927,2760000000.0,0.474,4
4677,so,25.3734,1.437,17.16,1.89,2.39,10.96,22.46,4.401666666666666,14.33,19.322,15.528333333333334,3.36,2.99,9.264,5930000000.0,2.12,18.2,0.5,0.56,0.95075,15.195,12588333333.333334,0.37,5
4678,so,27.5673,1.357,15.94,1.69,2.1,10.56,20.68,4.57,13.67,21.716,15.528333333333334,2.83,2.8,9.163,6490000000.0,2.28,2.4,12.3,1.041,0.989,17.305,3510000000.0,0.38,4
4679,so,25.705,1.357,14.58,1.55,1.92,10.56,20.68,4.57,13.67,21.716,15.528333333333334,2.55,2.66,8.718,6490000000.0,2.28,8.9,13.8,1.036,0.989,17.305,3510000000.0,0.46,4
4680,so,40.5382,111.08,18.78,2.22,2.24,11.82,23.19,4.58,11.62,20.84,17.0,3.03,3.38,9.83,6180000000.0,2.44,12.1,2.0,1.77,1.15,20.46,5060000000.0,0.25,4
4681,so,41.849,116.99,18.72,2.33,2.27,12.46,24.02,4.51,11.83,20.01,16.43,3.25,3.61,10.0,6850000000.0,2.48,12.8,10.2,1.21,0.96,20.37,5470000000.0,0.11,4
4682,so,44.2279,115.76,20.04,2.44,2.24,12.26,23.79,4.401666666666666,14.112307692307692,19.3,16.35,3.58,3.8,10.39,7140000000.0,2.34,78.0,8.1,0.73,0.95075,21.08,12588333333.333334,0.09,5
4683,spg,40.1953,3.401,38.99,4.89,4.04,15.26,41.38,2.37,10.45,12.021,12.0,1.77,9.41,14.76,1680000000.0,1.447,12.7,5.8,2.49,0.7541249999999999,13.994,951060000.0,0.009,0
4684,spg,43.4695,3.142,40.91,5.08,3.7,14.35,39.88,2.09,9.73,12.674,11.69,1.74,10.55,16.62,1800000000.0,1.47,12.7,5.8,2.33,0.7541249999999999,16.25,1080000000.0,0.052,0
4685,spg,44.0144,3.142,40.97,5.12,3.73,14.35,39.88,2.09,9.73,12.674,11.7,1.75,10.82,17.05,1800000000.0,1.47,7.0,14.2,2.33,0.7541249999999999,16.25,1080000000.0,0.052,0
4686,spg,55.2439,3.2,40.82,5.5,4.85,15.33,46.13,3.89,8.77,13.791,13.5025,1.79,10.51,16.581,1800000000.0,1.81,120.5,27.8,1.703,0.799,15.322,1160000000.0,0.841625,0
4687,spg,58.813,3.31,44.06,5.42,5.26,14.83,38.79,4.32,9.04,14.353,13.5025,2.03,10.17,15.577,1800000000.0,1.79,13.3,28.3,1.923,0.848,14.788,1170000000.0,0.841625,0
4688,spg,59.3739,3.31,44.2,5.53,5.37,14.83,38.79,4.32,9.04,14.353,13.5025,2.05,10.25,15.694,1800000000.0,1.79,13.3,28.3,1.923,0.848,14.788,1170000000.0,0.841625,0
4689,spg,86.6384,3.868,50.02,7.3,7.86,16.92,39.62,4.14,13.6,15.076,13.5025,2.6,11.96,17.753,2480000000.0,2.19,69.2,5.0,4.194,0.591,13.978,1270000000.0,1.53,0
4690,spg,78.4033,5.015,52.36,6.07,8.19,12.95,41.57,4.06,13.61,16.528,13.5025,1.82,10.88,16.544,3220000000.0,1.9,12.0,7.0,1.907,0.605,12.153,1370000000.0,1.3,0
4691,spg,45.8644,5.397,30.85,3.05,4.48,11.57,41.64,4.14,12.89,16.817,13.5025,1.1,7.82,11.87,3220000000.0,1.74,30.8,3.1,2.861,1.024,11.378,1700000000.0,1.49,0
4692,spg,41.9983,35.5775,26.19,2.65,3.84,12.26,41.26,4.13,14.04,16.789,13.5025,1.01,7.42,11.145,2740000000.0,1.871,21.9,0.6,3.344,0.728,11.303,1610000000.0,1.54,0
4693,srcl,23.075,0.45,29.6,4.44,4.4,15.68,28.51,10.19,17.61,10.173,22.37,1.33,4.97,16.98,196620000.0,1.595,43.9,12.9,0.34,1.718,10.483,108150000.0,0.209,0
4694,srcl,24.73,0.424,27.94,3.98,4.42,15.0,26.98,10.08,16.94,11.707,20.35,1.38,4.34,14.87,228210000.0,1.76,18.8,13.9,0.3,1.244,11.016,114610000.0,0.279,0
4695,srcl,39.745,0.745,34.06,4.47,5.64,13.33,26.03,10.92,18.36,17.506,24.773333333333337,1.61,5.04,17.097,268040000.0,2.33,20.83333333333333,25.3,0.362,1.37,14.125,160160000.0,0.35,0
4696,srcl,83.63,95.4,33.79,4.93,6.54,14.9,27.2,10.59,22.5,16.03,28.65,1.98,5.62,18.21,553100000.0,2.34,21.8,21.9,0.46,1.16,11.99,7640000000.0,0.21,5
4697,srcl,92.82,101.06,33.05,4.52,6.04,14.04,26.26,9.64,19.64,20.37,25.21,1.72,5.28,17.47,760740000.0,2.8,16.5,15.6,0.36,1.28,15.29,340080000.0,0.16,0
4698,srcl,106.18,87.08,34.47,4.71,5.84,14.01,25.81,9.18,19.39,22.4,25.4,1.87,5.47,18.36,857300000.0,3.08,9.0,12.8,0.37,1.33,17.93,387450000.0,0.24,0
4699,srcl,111.28,78.3,34.96,4.87,5.94,14.12,25.82,9.31,18.95,22.95,26.66,1.99,5.6,18.73,857300000.0,3.18,15.0,11.7,0.15,1.37,18.66,386060000.0,0.23,0
4700,sre,23.8167,1.231,9.46,0.92,1.87,9.58,12.65,3.99,22.08,37.484,11.14,1.61,1.43,7.03,4070000000.0,3.606,9.8,31.0,4.96,1.026,18.035,1020000000.0,0.164,0
4701,sre,25.9913,1.085,10.04,0.99,1.94,9.69,12.94,3.92,21.08,36.989,11.44,1.63,1.52,7.39,4070000000.0,3.591,9.8,31.0,1.14,1.029,18.802999,691000000.0,0.248,0
4702,sre,29.073,0.99,10.71,1.07,2.03,9.78,13.52,4.12,21.51,40.09,12.69,2.1,1.54,7.68,4500000000.0,3.91,37.9,19.3,1.82,0.966,20.791,949000000.0,0.275,0
4703,sre,47.1444,0.758,9.53,1.33,2.08,12.91,15.88,5.2,20.0,49.645,14.421666666666663,3.1,1.57,6.465,5170000000.0,6.289,195.5,0.6,5.725,1.18,28.667,1220000000.0,0.47,4
4704,sre,49.8762,0.727,11.81,1.41,2.21,11.96,15.72,4.31,15.96,45.856,14.421666666666663,3.26,1.8,7.951,5600000000.0,5.38,64.8,17.5,3.499,1.161,28.667,1630000000.0,0.37,4
4705,sre,41.9267,44.681375,10.53,1.56,1.42,14.48,14.35,2.73,13.82,32.754,14.421666666666663,1.52,2.53,10.642,4760000000.0,4.67,2.9,31.2,3.068,0.626,35.549,2260000000.0,0.6,4
4706,sre,74.5686,119.79,22.76,1.98,1.85,8.9,16.43,2.84,8.7,39.97,16.64,3.13,3.26,11.76,3030000000.0,3.48,2.8,2.5,2.02,0.87,42.43,2020000000.0,0.36,0
4707,sre,77.7868,119.79,23.59,2.07,1.95,8.9,16.43,2.84,8.7,39.97,17.24,3.18,3.36,12.12,3030000000.0,3.48,2.8,2.5,2.02,0.87,42.43,2020000000.0,0.37,0
4708,sre,77.825,113.08,25.33,2.03,1.93,8.08,15.84,2.75,7.72,40.96,17.38,3.27,3.2,11.77,3030000000.0,3.23,24.6,11.2,6.05,0.8,42.84,2150000000.0,0.38,0
4709,stj,30.9272,0.195,33.03,5.64,6.16,17.68,24.04,14.29,21.5,11.426,24.54,1.82,5.57,23.15,1330000000.0,2.021,22.8,21.5,2.96,3.212,10.917,492210000.0,0.104,0
4710,stj,35.9358,0.101,35.56,6.1,5.93,17.87,23.36,14.38,21.13,6.184,24.1,1.64,5.9,25.26,1330000000.0,1.11,22.8,21.5,1.92,3.052,6.603,525460000.0,0.084,0
4711,stj,33.8879,0.101,32.98,5.79,5.66,17.87,23.36,14.38,21.13,6.184,22.36,1.55,5.54,20.43,1620000000.0,1.11,20.8,18.7,1.91,3.078,6.506,604280000.0,0.14,0
4712,stj,43.5529,0.073,40.57,6.62,6.53,16.95,26.99,13.65,19.29,7.183,17.098333333333333,1.82,6.49,20.881,1620000000.0,1.17,2.7,30.0,1.419,2.8,7.163,642380000.0,0.7398,0
4713,stj,29.9033,0.271,29.58,3.83,3.86,13.55,25.92,12.05,14.74,8.301,17.098333333333333,1.38,3.98,12.8,2120000000.0,1.08,14.8,18.2,1.088,1.446,8.362,727970000.0,0.98,0
4714,stj,38.5953,0.512,24.93,3.93,5.16,16.42,23.6,10.88,21.57,10.511,17.098333333333333,1.39,4.3,14.875,2390000000.0,1.67,38.7,12.9,0.263,3.273,8.07,725700000.0,0.89,0
4715,stj,36.58484,0.405,16.19,2.6,3.18,16.41,25.58,12.23,22.4,12.411,17.098333333333333,0.97,2.8,9.213,2740000000.0,1.99,20.4,17.0,1.747,1.325,10.071,1030000000.0,0.72,0
4716,stj,36.2143,67.68,13.03,2.21,2.77,16.33,25.35,10.67,21.04,16.96,10.01,1.06,2.42,7.9,3750000000.0,2.75,8.7,11.5,3.13,3.44,13.91,13430000000.0,0.72,5
4717,stj,39.8903,87.46,16.34,2.14,3.04,14.01,26.99,10.02,18.47,17.81,10.34,1.15,2.6,8.06,3960000000.0,2.49,5.2,4.1,3.36,2.09,13.35,2091867777.7777777,1.29,0
4718,stj,41.3021,87.46,17.77,2.27,3.23,14.01,26.99,10.02,18.47,17.81,11.24,1.22,2.59,8.04,3960000000.0,2.49,5.2,4.1,3.36,2.09,13.35,2091867777.7777777,1.3,0
4719,stx,10.454,0.401,13.08,1.01,3.37,8.5,7.13,13.69,31.64,12.728,24.62,3.6,0.95,6.86,1460000000.0,1.054,319.0,6.6,2.56,1.972,4.036,848000000.0,2.706533333333333,0
4720,stx,13.2351,0.364,26.66,1.34,4.03,5.29,3.59,7.98,17.14,12.566,13.21,1.02,1.19,11.1,1460000000.0,0.64,17.5,4.0,3.15,2.02,4.359,804000000.0,2.216,0
4721,stx,15.329,0.364,30.36,1.5,4.48,5.29,3.59,7.98,17.14,12.566,13.21,0.9,1.38,12.79,1460000000.0,0.64,17.5,4.0,3.15,2.02,4.359,804000000.0,2.222,0
4722,stx,16.9972,0.116,9.67,1.19,3.05,12.57,12.29,13.39,38.92,18.421,8.853,0.89,1.0,5.207,1670000000.0,2.18,19.7,16.3,4.135,2.016,6.984,1800000000.0,2.89,0
4723,stx,17.3792,0.472,27.95,1.1,2.7,4.15,4.71,4.88,11.75,19.586,8.853,4.3500000000000005,1.15,9.278,2140000000.0,0.77,51.2,30.3,2.848,1.418,7.886,990000000.0,4.35,0
4724,stx,17.0988,0.467,32.29,1.02,2.57,3.39,5.2,5.36,9.62,20.054,8.853,4.3500000000000005,1.1,8.252,2140000000.0,0.65,22.6,23.5,2.226,1.386,8.14,732000000.0,3.57,0
4725,stx,18.189,0.467,34.35,1.08,2.73,3.39,5.2,5.36,9.62,20.054,8.853,4.3500000000000005,1.16,8.748,2140000000.0,0.646,22.6,23.5,2.226,1.386,8.14,732000000.0,3.3,0
4726,stx,4.0857,0.437,2.44,0.18,0.48,7.76,9.62,7.4,20.3,24.887,8.853,1.15,0.25,1.483,3210000000.0,1.87,83.1,7.7,2.361,1.217,9.518,2090000000.0,2.05,0
4727,stx,9.4628,142.59,9.96,0.43,1.94,4.66,7.51,5.9,19.7,24.33,4.8,0.43,0.46,3.22,2150000000.0,1.09,68.6,7.6,7.51,1.86,5.8,5080000000.0,2.2,0
4728,stx,15.0438,143.67,15.38,0.62,2.81,4.53,7.44,6.17,18.77,25.28,6.79,0.56,0.67,4.71,2150000000.0,1.1,6.0,4.2,6.91,1.97,5.78,7410000000.0,2.34,5
4729,stx,15.3565,143.67,14.62,0.63,2.9,4.53,7.44,6.17,18.77,25.28,5.62,0.36,0.66,4.65,2150000000.0,1.1,6.0,4.2,6.91,1.97,5.78,7310000000.0,2.34,5
4730,stx,22.8038,77.9,5.68,0.78,2.9,14.78,17.12,15.54,63.89,30.97,2.84,0.1,0.86,3.75,2150000000.0,4.42,132.3,65.1,4.81,2.02,8.48,2130000000.0,2.64,0
4731,stx,27.6336,81.87,4.6,0.79,3.38,19.16,20.98,20.27,96.04,35.07,4.41,0.15,0.86,3.27,4680000000.0,6.49,751.3,56.8,5.33,1.86,8.83,3260000000.0,2.68,4
4732,stx,33.8887,96.34,4.52,0.76,4.23,19.8,21.25,24.22,101.19,40.33,6.36,0.92,0.82,3.06,4680000000.0,7.7,12.6,14.8,5.22,1.9,8.14,4360000000.0,2.87,4
4733,stx,34.3683,96.34,4.73,0.8,4.48,19.8,21.25,24.22,101.19,40.33,6.67,0.92,0.82,3.06,4680000000.0,7.7,12.6,14.8,5.22,1.9,8.14,4360000000.0,2.87,4
4734,stz,25.095,0.76,19.85,1.35,1.99,7.42,14.74,5.12,11.8,33.993,15.86,1.3,1.86,10.81,975790000.0,2.518,8.4,30.0,0.12,1.919,24.652,242210000.0,0.301,0
4735,stz,27.265,1.183,22.98,1.5,2.22,6.76,13.89,4.51,10.65,35.079,14.82,1.2,2.3,14.01,975790000.0,2.37,8.4,30.0,0.16,2.402,25.549999,242210000.0,0.29,0
4736,stz,23.28,1.055,19.15,1.17,1.81,6.86,14.94,6.29,11.61,20.203,12.36875,1.08,1.9,10.96,1140000000.0,1.28,2.2,14.9,0.084,2.092,12.827,440670000.0,0.81675,0
4737,stz,25.79,0.944,19.03,1.26,1.95,7.07,15.85,6.0,11.3,20.848,12.36875,1.03,1.87,10.014,1320000000.0,1.36,22.2,1.0,0.049,2.081,13.34,435970000.0,0.03,0
4738,stz,19.3,1.3,14.4,0.87,1.34,6.25,15.83,5.9,10.26,22.687,12.36875,1.12,1.71,9.113,1320000000.0,1.335,1.1,18.4,0.148,1.973,14.242,271770000.0,0.34,0
4739,stz,18.69,1.339,14.7,1.03,1.18,7.24,14.39,3.62,8.53,20.177,12.36875,1.4,2.19,12.031,1520000000.0,1.29,10.9,27.1,0.115,1.974,16.292999,452300000.0,1.13,0
4740,stz,11.39,61.28758333333332,15.948333333333332,0.59,1.14,8.25,16.36,4.13,12.9,18.847,12.36875,0.82,1.8,8.73,1280000000.0,1.399,18.30909090909091,16.9,0.067,1.911,9.803,506900000.0,1.16,0
4741,stz,22.43,126.82,8.56,1.4,1.83,16.79,16.02,4.37,21.82,15.8,10.41,1.14,2.37,11.81,1140000000.0,2.62,18.30909090909091,0.9,0.04,3.14,12.27,7880000000.0,0.97,5
4742,stz,19.33,110.55,7.0,1.27,1.49,18.39,17.27,4.58,23.34,15.18,8.95,1.21,2.21,10.56,1190000000.0,2.75,51.7,19.3,0.06,2.5,12.67,7030000000.0,0.98,5
4743,stz,19.17,110.55,7.03,1.3,1.53,18.39,17.27,4.58,23.34,15.18,8.99,1.26,2.24,10.68,1190000000.0,2.75,51.7,19.3,0.06,2.5,12.67,7120000000.0,0.98,5
4744,stz,21.76,148.75,12.38,1.52,1.76,16.67,20.53,4.83,17.65,13.4,11.87,1.51,3.16,12.87,1060000000.0,2.19,3.4,0.1,0.37,3.35,12.38,639200000.0,1.21,0
4745,stz,48.47,115.56,22.75,3.21,3.14,13.87,19.91,4.72,14.01,15.23,13.88,1.66,4.25,17.68,1060000000.0,2.11,20.7,10.8,1.81,3.65,15.58,556300000.0,1.21,0
4746,stz,50.13,116.64,23.55,3.28,3.19,13.87,20.3,4.81,14.01,15.13,14.17,1.75,4.35,17.81,1110000000.0,2.1,20.7,10.8,1.8,3.65,15.48,556300000.0,1.2,0
4747,swk,25.0782,1.163,31.04,1.03,3.65,3.33,5.3,3.88,9.83,31.783,13.23,1.42,1.32,14.03,835800000.0,1.074,0.0,0.0,1.5,1.512,9.14,554283333.3333334,0.722,0
4748,swk,33.3258,0.806,38.09,1.33,4.13,3.61,4.97,3.94,11.87,31.567,14.11,1.22,1.51,16.3,835800000.0,1.13,0.0,0.0,2.51,1.593,10.564,343300000.0,0.911,0
4749,swk,31.8803,0.757,18.29,1.15,3.26,6.35,8.91,7.26,20.97,35.833,13.05,1.13,1.33,10.25,892800000.0,2.269,41.7,3.3,2.88,1.386,12.711,491500000.0,0.892,0
4750,swk,36.6878,0.483,16.62,1.27,3.59,7.89,10.81,8.46,21.53,36.126,13.33,1.1,1.4,9.31,892800000.0,2.86,41.7,3.3,3.04,1.624,13.328,440900000.0,0.911,0
4751,swk,36.0349,0.483,16.52,1.25,3.16,7.89,10.81,8.46,21.53,36.126,13.22,1.08,1.39,9.22,892800000.0,2.86,41.7,3.3,3.04,1.624,14.679,440900000.0,0.864,0
4752,swk,33.8799,0.542,14.74,1.16,2.83,8.09,10.78,8.71,22.06,36.265,12.11,0.99,1.28,8.52,1110000000.0,2.93,240.0,13.6,3.77,1.618,15.304,371500000.0,0.804,0
4753,swk,38.1494,0.492,13.8,1.24,2.94,9.08,13.87,9.63,22.22,39.494,12.764444444444443,1.27,1.34,7.992,1110000000.0,3.49,20.3,12.4,4.044,1.694,16.492001,341800000.0,1.2311666666666667,0
4754,swk,37.6041,0.921,16.19,1.08,2.82,6.96,13.25,8.49,18.84,41.477,12.764444444444443,1.12,1.4,8.64,1180000000.0,2.82,43.4,21.7,2.522,1.277,16.330999,386900000.0,1.6,0
4755,swk,42.8195,0.871,12.82,0.97,2.49,7.51,12.14,7.8,20.52,54.473,12.764444444444443,0.98,1.22,7.721,1460000000.0,4.01,6.6,14.5,2.948,1.384,20.627001,544100000.0,1.51,0
4756,swk,43.5537,14.890666666666666,22.86,1.03,2.08,4.5,10.23,4.97,9.57,48.552,12.764444444444443,2.96,1.35,8.727,1670000000.0,2.17,63.3,16.5,2.594,1.134,23.893,441700000.0,1.31,0
4757,swk,70.4273,48.85,18.95,1.19,1.76,6.5,11.1,4.63,9.78,62.57,11.26,0.74,1.43,9.49,2950000000.0,3.96,20.0,15.7,5.55,1.32,42.86,998900000.0,1.7,0
4758,swk,73.3731,50.16,19.7,1.29,1.9,6.5,11.13,4.64,9.78,62.57,11.7,1.09,1.54,10.22,3790000000.0,3.97,46.00833333333333,8.9,5.48,1.32,41.43,998900000.0,1.76,0
4759,swk,78.1028,73.16,15.77,1.27,1.97,8.22,11.48,4.43,6.1,63.75,12.87,1.12,1.68,10.67,1468333333.3333333,5.13,33.4,2.5,3.57,1.07,40.85,851000000.0,1.79,0
4760,swn,6.53,0.744,21.62,4.36,4.6,21.04,36.77,9.41,24.03,11.445,15.52,1.81,5.06,9.57,198010000.0,2.361,241.7,25.2,0.03,0.759,10.961,197570000.0,0.089,0
4761,swn,7.4863,0.726,21.76,4.57,4.87,22.04,38.2,9.9,25.37,12.909,17.54,1.25,5.35,9.97,198010000.0,2.81,241.7,25.2,325000000.0,0.98,12.297,197570000.0,0.12,0
4762,swn,7.3563,0.726,21.11,4.55,4.84,22.19,38.2,10.61,27.05,12.909,17.15,0.95,5.23,9.76,198010000.0,2.82,241.7,25.2,0.03,0.98,12.297,237900000.0,0.17,0
4763,swn,14.0175,0.672,33.31,6.96,7.91,21.24,36.82,11.37,27.13,7.698,18.0,1.68,7.55,14.305,309870000.0,1.58,29.0,37.4,0.01,0.669,6.64,281820000.0,0.9064117647058824,0
4764,swn,18.06,0.106,33.51,7.99,4.69,24.06,36.75,10.7,20.54,4.713,18.0,1.32,7.94,15.168,468910000.0,1.1,38.0,16.3,1.047,1.569,7.739,369140000.0,1.4,0
4765,swn,27.065,0.323,57.55,9.83,5.99,17.69,29.23,6.89,11.68,5.566,18.0,2.02,10.61,20.343,488780000.0,0.96,28.6,75.4,0.002,0.694,9.041,459100000.0,2.14,0
4766,swn,28.345,0.454,53.28,9.59,6.34,17.19,29.1,7.09,12.27,6.312,18.0,1.99,10.28,19.364,488780000.0,1.064,52.2,76.7,0.004,0.724,9.463,533820000.0,2.1,0
4767,swn,33.825,0.454,61.31,10.81,7.15,17.19,29.1,7.09,12.27,6.312,18.0,1.87,11.11,20.932,488780000.0,1.06,52.2,76.7,0.004,0.724,9.463,533820000.0,1.84,0
4768,swn,42.39,36.97,24.62,5.68,4.98,23.14,39.12,11.83,22.76,7.55,19.1,1.39,6.09,9.86,2000000000.0,1.73,5.3,6.6,0.05,0.84,8.55,15900000000.0,0.39,5
4769,swn,42.22,39.03,26.83,5.6,4.75,21.72,36.88,10.52,20.17,7.57,18.69,1.9,6.25,10.34,2000000000.0,1.63,20.5,1.2,0.05,0.8,8.89,16360000000.0,0.32,5
4770,swn,39.87,36.8,21.42,4.95,4.19,21.99,37.29,10.56,20.57,8.06,15.84,1.39,5.12,8.47,2000000000.0,1.76,37.2,29.7,0.04,0.89,9.52,14290000000.0,0.35,5
4771,swn,43.52,36.8,25.12,5.29,4.47,21.99,37.29,10.56,20.57,8.06,20.1,1.39,5.92,9.81,2000000000.0,1.76,37.2,29.7,0.04,0.89,9.52,16550000000.0,0.33,5
4772,swn,32.14,35.26,17.86,3.88,3.09,21.84,37.08,10.1,19.38,8.3,15.53,1.25,4.32,7.14,2000000000.0,1.8,9.0,12.5,0.04,1.09,10.39,1730000000.0,0.91,0
4773,swn,33.31,35.26,19.63,4.26,3.4,21.84,37.08,10.1,19.38,8.3,18.31,2.79,4.7,7.77,2000000000.0,1.8,9.0,12.5,0.04,1.09,10.39,1730000000.0,1.07,0
4774,swn,29.99,33.85,16.77,3.53,2.63,21.6,36.4,9.65,18.4,8.51,18.96,2.91,4.05,6.7,2240000000.0,1.82,6.0,11.0,0.05,1.11,11.41,1740000000.0,1.17,0
4775,swn,27.22,40.24,15.57,3.23,2.28,20.76,35.05,8.63,16.83,8.44,18.43,2.74,3.72,6.17,2240000000.0,1.74,21.2,2.9,0.59,1.28,11.93,1790000000.0,0.97,0
4776,swn,31.93,40.24,17.69,3.65,2.58,20.76,35.05,8.63,16.83,8.44,20.94,3.11,4.15,6.9,2240000000.0,1.74,21.2,2.9,0.59,1.28,11.93,1790000000.0,0.97,0
4777,swn,36.8,55.27,28.76235294117648,4.6,4.17,24.6,31.92,7.21,19.0,8.0,17.89,2.01,5.25,8.67,1880000000.0,1.98,18.4,11.8,19117647.212764703,0.84,8.8,1580000000.0,1.07,0
4778,syk,36.5598,0.088,38.57,4.7,8.3,12.32,19.47,14.73,25.65,16.971,30.34,1.83,4.73,18.46,1900000000.0,2.091,29.4,15.7,0.23,1.701,9.8,2339007142.857143,0.564,0
4779,syk,49.3798,0.007,45.7,5.69,9.49,12.73,18.57,15.87,24.61,9.355,32.4,1.94,5.69,28.63,2310000000.0,1.191,31.2,20.4,0.12,1.827,5.717,602200000.0,0.476,0
4780,syk,41.5854,0.006,34.86,4.56,7.33,13.38,19.34,16.74,24.84,9.657,26.32,1.54,4.54,22.05,2310000000.0,1.291,31.2,20.4,0.16,1.986,6.137,602200000.0,0.534,0
4781,syk,40.0791,0.007,41.89,4.35,7.14,10.64,16.6,13.31,19.24,9.984,25.84,1.55,4.33,24.24,2310000000.0,1.061,31.2,20.4,0.23,1.944,6.226,491400000.0,0.417,0
4782,syk,41.4999,0.004,40.64,4.36,6.74,10.93,16.9,13.29,19.15,10.344,21.93,1.32,4.25,23.6,2750000000.0,1.13,2.7,17.6,0.87,1.924,6.837,593300000.0,0.311,0
4783,syk,44.5454,0.003,40.26,4.46,6.82,11.35,17.46,13.64,19.49,10.735,23.44,1.4,4.41,23.67,2750000000.0,1.22,2.7,17.6,0.61,2.19,7.184,593300000.0,0.205,0
4784,syk,44.5454,0.003,39.96,4.49,6.86,11.35,20.19,15.31,19.4,11.021,23.4,1.41,4.4,16.824,2750000000.0,1.22,27.4,16.2,0.607,2.19,7.184,567400000.0,0.204,0
4785,syk,43.5965,0.004,28.45,3.81,5.16,13.57,21.45,14.86,20.48,12.586,23.62,1.18,3.65,13.193,3160000000.0,1.68,20.3,9.0,2.134,2.705,9.272,871700000.0,1.47,0
4786,syk,60.092,0.004,34.69,4.95,6.38,14.39,20.85,12.96,20.76,13.298,23.62,1.38,4.69,17.385,3560000000.0,1.89,27.7,14.4,3.464,2.615,10.275,867300000.0,1.57,0
4787,syk,60.2109,0.004,34.77,4.96,6.39,14.39,20.85,12.96,20.76,13.298,23.62,1.38,4.7,17.43,3560000000.0,1.89,27.7,14.4,3.464,2.615,10.275,867300000.0,1.57,0
4788,syk,62.8087,0.003,28.62,4.56,5.3,16.15,21.31,13.04,20.62,14.679,23.62,1.52,4.22,15.411,3560000000.0,2.33,21.4,18.0,5.051,4.083,12.579,1030000000.0,1.05,0
4789,syk,55.8524,0.003,24.88,4.11,4.59,16.95,22.12,12.54,20.62,14.646,23.62,1.16,3.72,13.16,4140000000.0,2.439,21.1,18.4,5.863,3.68,13.086,1030000000.0,1.25,0
4790,syk,50.14976428571429,0.004,14.59,2.42,2.8,17.22,22.7,13.09,21.02,16.201,23.62,0.81,2.1,7.353,4140000000.0,2.75,19.7,13.7,5.468,4.365,14.23,1120000000.0,1.07,0
4791,syk,57.1159,13.75,18.97,3.12,3.16,16.71,25.23,11.14,17.83,19.1,14.63,1.48,2.87,9.3,5030000000.0,3.17,4.4,12.0,7.44,4.1,19.21,21650000000.0,0.96,2
4792,syk,64.2255,32.78,20.4,2.93,3.01,14.41,20.62,8.43,15.2,22.84,14.28,1.92,2.69,11.31,5880000000.0,3.27,13.1,1.3,11.87,4.66,22.37,1860000000.0,0.94,4
4793,symc,23.2856,0.255,51.45,9.02,6.51,18.89,25.86,9.08,16.42,4.81,35.27,2.1,7.76,29.81,1160000000.0,0.946,0.0,0.0,7.29,2.173,7.578,775390000.0,1.53,0
4794,symc,19.462,0.247,38.09,6.67,5.14,19.82,27.46,9.68,17.45,5.212,23.95,1.63,5.7,20.65,1540000000.0,1.069,0.0,0.0,7.73,2.208,7.78,775390000.0,1.55,0
4795,symc,22.1194,0.232,36.25,6.91,5.5,21.55,30.24,10.77,19.37,5.659,25.18,1.51,6.07,19.96,1540000000.0,1.257,49.2,32.9,7.5,2.076,8.287,902600000.0,1.595,0
4796,symc,28.3758,0.218,45.94,8.81,3.128125,21.63,30.46,10.89,19.69,6.077,31.9,1.78,7.93,25.92,1540000000.0,1.354,49.2,32.9,8.08,2.082,8.5751875,1020000000.0,1.638,0
4797,symc,21.3069,2.109,30.49,6.65,5.38,21.98,31.0,11.22,19.43,3.293,22.06,1.3,4.89,15.66,1540000000.0,0.738,49.2,32.9,4.65,2.109,4.347,1100000000.0,1.436,0
4798,symc,20.0451,2.109,28.69,6.21,4.16,21.98,31.01,11.23,19.45,3.293,20.81,1.21,4.99,16.01,1540000000.0,0.74,49.2,32.9,4.15,2.109,5.107,1190000000.0,1.557,0
4799,symc,17.0627,0.172,44.43,4.131176470588237,3.128125,8.71,12.51,2.46,3.13,4.781,19.08545454545455,1.39,3.23,10.5,3160000000.0,0.4,39.54117647058823,19.5,3.149,1.396,8.5751875,1620000000.0,0.32,0
4800,symc,16.1068,0.174,38.18,3.1,1.31,8.89,12.47,2.67,3.51,5.111,19.08545454545455,1.47,2.92,9.522,3160000000.0,0.44,25.3,14.3,3.221,1.313,12.997,1540000000.0,0.42,0
4801,symc,19.6054,0.181,49.15,3.54,1.58,7.78,11.36,2.61,3.2,5.413,19.08545454545455,1.28,3.33,11.126,3980000000.0,0.41,39.0,10.2,3.316,1.227,12.899,1670000000.0,0.6,0
4802,symc,15.6576,0.189,47.59,2.67,1.32,5.89,10.83,2.13,2.77,6.079,19.08545454545455,1.16,2.69,10.433,3980000000.0,0.35,60.1,12.6,2.324,1.013,12.839,1700000000.0,1.07,0
